SIRUTA;NIV;SIRSUP;TIP;DENLOC;ULT;MED;JUD;PREFIX;REGIUNE;CODP;FSJ;FS2;FS3;FSL;FICTIV
72640;2;163;3;GOICEA;0;3;16;0;4;0;17;41157;;7042;0
72659;3;72640;22;GOICEA;1;3;16;0;4;207305;17;41157;1005388;7043;0
72677;2;163;3;GOIESTI;0;3;16;0;4;0;17;41158;;7044;0
72686;3;72677;22;GOIESTI;1;3;16;0;4;207310;17;41158;1005392;7045;0
72695;3;72677;23;ADANCATA;1;3;16;0;4;207311;17;41158;3000029;7046;0
72702;3;72677;23;FANTANI;1;3;16;0;4;207312;17;41158;3004620;7047;0
72711;3;72677;23;GRUITA;1;3;16;0;4;207313;17;41158;3005569;7048;0
72720;3;72677;23;MALAESTI;1;3;16;0;4;207314;17;41158;3007046;7049;0
72739;3;72677;23;MOGOSESTI;1;3;16;0;4;207316;17;41158;3007650;7050;0
72748;3;72677;23;MUERENI;1;3;16;0;4;207317;17;41158;3007790;7051;0
72757;3;72677;23;PIORESTI;1;3;16;0;4;207318;17;41158;3008906;7052;0
72766;3;72677;23;POMETESTI;1;3;16;0;4;207319;17;41158;3009335;7053;0
72775;3;72677;23;POPEASA;1;3;16;0;4;207321;17;41158;3009345;7054;0
72784;3;72677;23;TANDARA;1;3;16;0;4;207322;17;41158;3011822;7055;0
72793;3;72677;23;VLADIMIR;1;3;16;0;4;207323;17;41158;3013493;7056;0
72800;3;72677;23;ZLATARI;1;3;16;0;4;207324;17;41158;3013723;7057;0
72819;2;163;3;GRECESTI;0;3;16;0;4;0;17;41191;;7058;0
72828;3;72819;22;GRECESTI;1;3;16;0;4;207330;17;41191;1005499;7059;0
72837;3;72819;23;BARBOI;1;3;16;0;4;207331;17;41191;3000742;7060;0
72846;3;72819;23;BUSU;1;3;16;0;4;207332;17;41191;3001947;7061;0
72855;3;72819;23;BUSULETU;1;3;16;0;4;207333;17;41191;3001949;7062;0
72864;3;72819;23;GRADISTEA;1;3;16;0;4;207334;17;41191;3005472;7063;0
72873;3;72819;23;GROPANELE;1;3;16;0;4;207336;17;41191;3005535;7064;0
70094;2;163;3;ISALNITA;0;3;16;0;4;0;17;41338;;7067;0
70101;3;70094;22;ISALNITA;1;3;16;0;4;207340;17;41338;1006223;7068;0
72882;2;163;3;IZVOARE;0;3;16;0;4;0;17;41348;;7069;0
72891;3;72882;22;IZVOARE;1;3;16;0;4;207345;17;41348;1006278;7070;0
72908;3;72882;23;CORLATE;1;3;16;0;4;207346;17;41348;3003233;7071;0
72917;3;72882;23;DOMNU TUDOR;1;3;16;0;4;207347;17;41348;3004197;7072;0
74923;2;163;3;INTORSURA;;3;16;0;4;0;17;41324;;7065;0
73889;3;74923;22;INTORSURA;1;3;16;0;4;207487;17;41324;1006171;7066;0
72926;2;163;3;LEU;0;3;16;0;4;0;17;41415;;7073;0
72935;3;72926;22;LEU;1;3;16;0;4;207350;17;41415;1006614;7074;0
72944;3;72926;23;ZANOAGA;1;3;16;0;4;207351;17;41415;3013645;7075;0
72953;2;163;3;LIPOVU;0;3;16;0;4;0;17;41424;;7076;0
72962;3;72953;22;LIPOVU;1;3;16;0;4;207355;17;41424;1006664;7077;0
72971;3;72953;23;LIPOVU DE SUS;1;3;16;0;4;207356;17;41424;3006665;7078;0
73031;2;163;3;MAGLAVIT;0;3;16;0;4;0;17;41488;;7084;0
73040;3;73031;22;MAGLAVIT;1;3;16;0;4;207360;17;41488;1006983;7085;0
73059;3;73031;23;HUNIA;1;3;16;0;4;207361;17;41488;3005970;7086;0
73068;2;163;3;MALU MARE;0;3;16;0;4;0;17;41510;;7087;0
73077;3;73068;22;MALU MARE;1;3;16;0;4;207365;17;41510;1007083;7088;0
73095;3;73068;23;PREAJBA;1;3;16;0;4;207367;17;41510;3009472;7089;0
72980;2;163;3;MACESU DE JOS;0;3;16;0;4;0;17;41476;;7079;0
72999;3;72980;22;MACESU DE JOS;1;3;16;0;4;207370;17;41476;1006940;7080;0
73004;3;72980;23;SAPATA;1;3;16;0;4;207371;17;41476;3010517;7081;0
73013;2;163;3;MACESU DE SUS;0;3;16;0;4;0;17;41477;;7082;0
73022;3;73013;22;MACESU DE SUS;1;3;16;0;4;207375;17;41477;1006941;7083;0
73102;2;163;3;MELINESTI;0;3;16;0;4;0;17;41559;;7092;0
73111;3;73102;22;MELINESTI;1;3;16;0;4;207385;17;41559;1007347;7093;0
73120;3;73102;23;BODAIESTI;1;3;16;0;4;207386;17;41559;3001213;7094;0
73139;3;73102;23;BODAIESTII DE SUS;1;3;16;0;4;207387;17;41559;3001214;7095;0
73148;3;73102;23;GODENI;1;3;16;0;4;207388;17;41559;3005371;7096;0
73157;3;73102;23;MUIERUSU;1;3;16;0;4;207389;17;41559;3007793;7097;0
73166;3;73102;23;NEGOIESTI;1;3;16;0;4;207391;17;41559;3007937;7098;0
73175;3;73102;23;ODOLENI;1;3;16;0;4;207392;17;41559;3008201;7099;0
73184;3;73102;23;OHABA;1;3;16;0;4;207393;17;41559;3008221;7100;0
73193;3;73102;23;PLOSTINA;1;3;16;0;4;207394;17;41559;3009056;7101;0
73200;3;73102;23;POPESTI;1;3;16;0;4;207396;17;41559;3009359;7102;0
73219;3;73102;23;SPINENI;1;3;16;0;4;207397;17;41559;3011364;7103;0
73228;3;73102;23;VALEA MARE;1;3;16;0;4;207398;17;41559;3012906;7104;0
73237;3;73102;23;VALEA MUIERII DE JOS;1;3;16;0;4;207399;17;41559;3012953;7105;0
73246;2;163;3;MISCHII;0;3;16;0;4;0;17;41615;;7106;0
73255;3;73246;22;MISCHII;1;3;16;0;4;207405;17;41615;1007581;7107;0
73264;3;73246;23;CALINESTI;1;3;16;0;4;207406;17;41615;3002078;7108;0
73273;3;73246;23;GOGOSESTI;1;3;16;0;4;207407;17;41615;3005382;7109;0
73282;3;73246;23;MLECANESTI;1;3;16;0;4;207408;17;41615;3007605;7110;0
73291;3;73246;23;MOTOCI;1;3;16;0;4;207409;17;41615;3007751;7111;0
73308;3;73246;23;URECHESTI;1;3;16;0;4;207411;17;41615;3012551;7112;0
73317;2;163;3;MARSANI;0;3;16;0;4;0;17;41541;;7090;0
73326;3;73317;22;MARSANI;1;3;16;0;4;207380;17;41541;1007258;7091;0
73335;2;163;3;MOTATEI;0;3;16;0;4;0;17;41651;;7113;0
73344;3;73335;22;MOTATEI;1;3;16;0;4;207415;17;41651;1007741;7114;0
73353;3;73335;23;DOBRIDOR;1;3;16;0;4;207416;17;41651;3004132;7115;0
73362;3;73335;23;MOTATEI GARA;1;3;16;0;4;207417;17;41651;3007742;7116;0
73371;2;163;3;MURGASI;0;3;16;0;4;0;17;41772;;7117;0
73380;3;73371;22;BALOTA DE JOS;1;3;16;0;4;207421;17;41772;1000608;7118;0
73399;3;73371;23;BALOTA DE SUS;1;3;16;0;4;207422;17;41772;3000609;7119;0
73406;3;73371;23;BUSTENI;1;3;16;0;4;207423;17;41772;3001944;7120;0
73415;3;73371;23;GAIA;1;3;16;0;4;207424;17;41772;3004969;7121;0
73424;3;73371;23;MURGASI;1;3;16;0;4;207420;17;41772;3007833;7122;0
73433;3;73371;23;PICATURILE;1;3;16;0;4;207426;17;41772;3008848;7123;0
73442;3;73371;23;RUPTURILE;1;3;16;0;4;207427;17;41772;3010196;7124;0
73451;3;73371;23;VELESTI;1;3;16;0;4;207428;17;41772;3013298;7125;0
73460;2;163;3;NEGOI;0;3;16;0;4;0;17;41792;;7126;0
73479;3;73460;22;NEGOI;1;3;16;0;4;207430;17;41792;1007936;7127;0
73503;2;163;3;ORODEL;0;3;16;0;4;0;17;42087;;7128;0
73512;3;73503;22;ORODEL;1;3;16;0;4;207435;17;42087;1008351;7129;0
73521;3;73503;23;BECHET;1;3;16;0;4;207436;17;42087;3000899;7130;0
73530;3;73503;23;CALUGAREI;1;3;16;0;4;207437;17;42087;3002107;7131;0
73549;3;73503;23;CORNU;1;3;16;0;4;207438;17;42087;3003281;7132;0
73558;3;73503;23;TEIU;1;3;16;0;4;207439;17;42087;3011993;7133;0
73567;2;163;3;OSTROVENI;0;3;16;0;4;0;17;42096;;7134;0
73576;3;73567;22;OSTROVENI;1;3;16;0;4;207440;17;42096;1008391;7135;0
73585;3;73567;23;LISTEAVA;1;3;16;0;4;207441;17;42096;3006675;7136;0
73594;2;163;3;PERISOR;0;3;16;0;4;0;17;42161;;7137;0
73601;3;73594;22;PERISOR;1;3;16;0;4;207445;17;42161;1008722;7138;0
73610;3;73594;23;MARACINELE;1;3;16;0;4;207446;17;42161;3007181;7139;0
73629;2;163;3;PIELESTI;0;3;16;0;4;0;17;42181;;7140;0
73638;3;73629;22;PIELESTI;1;3;16;0;4;207450;17;42181;1008854;7141;0
73647;3;73629;23;CAMPENI;1;3;16;0;4;207451;17;42181;3002148;7142;0
73656;3;73629;23;LANGA;1;3;16;0;4;207452;17;42181;3006470;7143;0
73665;2;163;3;PISCU VECHI;0;3;16;0;4;0;17;42196;;7144;0
73674;3;73665;22;PISCU VECHI;1;3;16;0;4;207455;17;42196;1008935;7145;0
73692;3;73665;23;PISCULET;1;3;16;0;4;207457;17;42196;3008937;7146;0
73709;2;163;3;PLENITA;0;3;16;0;4;0;17;42200;;7147;0
73718;3;73709;22;PLENITA;1;3;16;0;4;207460;17;42200;1008987;7148;0
73727;3;73709;23;CASTRELE TRAIANE;1;3;16;0;4;207461;17;42200;3002367;7149;0
74931;2;163;3;PLESOI;;3;16;0;4;0;17;42202;;7150;0
73834;3;74931;22;PLESOI;1;3;16;0;4;207481;17;42202;1009005;7151;0
73807;3;74931;23;CARSTOVANI;1;3;16;0;4;207477;17;42202;3002331;7152;0
73816;3;74931;23;FRASIN;1;3;16;0;4;207478;17;42202;3004850;7153;0
73825;3;74931;23;MILOVAN;1;3;16;0;4;207479;17;42202;3007527;7154;0
70110;2;163;3;PODARI;0;3;16;0;4;0;17;42217;;7155;0
70129;3;70110;22;PODARI;1;3;16;0;4;207465;17;42217;1009081;7156;0
70138;3;70110;23;BALTA VERDE;1;3;16;0;4;207466;17;42217;3000629;7157;0
70147;3;70110;23;BRANISTE;1;3;16;0;4;207467;17;42217;3001564;7158;0
70156;3;70110;23;GURA VAII;1;3;16;0;4;207468;17;42217;3005639;7159;0
70165;3;70110;23;LIVEZI;1;3;16;0;4;207469;17;42217;3006705;7160;0
73736;2;163;3;POIANA MARE;0;3;16;0;4;0;17;42236;;7161;0
73745;3;73736;22;POIANA MARE;1;3;16;0;4;207470;17;42236;1009233;7162;0
73754;3;73736;23;TUNARII NOI;1;3;16;0;4;207471;17;42236;3012375;7163;0
73763;3;73736;23;TUNARII VECHI;1;3;16;0;4;207472;17;42236;3012376;7164;0
73772;2;163;3;PREDESTI;0;3;16;0;4;0;17;42279;;7165;0
73781;3;73772;22;PREDESTI;1;3;16;0;4;207475;17;42279;1009484;7166;0
73790;3;73772;23;BUCICANI;1;3;16;0;4;207476;17;42279;3001717;7167;0
73843;3;73772;23;PREDESTII MICI;1;3;16;0;4;207482;17;42279;3009486;7168;0
73852;2;163;3;RADOVAN;0;3;16;0;4;0;17;42336;;7169;0
73861;3;73852;22;RADOVAN;1;3;16;0;4;207485;17;42336;1009755;7170;0
73870;3;73852;23;FANTANELE;1;3;16;0;4;207486;17;42336;3004599;7171;0
73898;3;73852;23;TARNAVA;1;3;16;0;4;207488;17;42336;3011884;7172;0
73905;2;163;3;RAST;0;3;16;0;4;0;17;42354;;7173;0
73914;3;73905;22;RAST;1;3;16;0;4;207490;17;42354;1009848;7174;0
73923;2;163;3;ROBANESTI;0;3;16;0;4;0;17;42390;;7175;0
73932;3;73923;22;ROBANESTII DE JOS;1;3;16;0;4;207501;17;42390;1009997;7176;0
73941;3;73923;23;BOJOIU;1;3;16;0;4;207496;17;42390;3001316;7177;0
73950;3;73923;23;GOLFIN;1;3;16;0;4;207497;17;42390;3005406;7178;0
73969;3;73923;23;LACRITA MARE;1;3;16;0;4;207498;17;42390;3006439;7179;0
73978;3;73923;23;LACRITA MICA;1;3;16;0;4;207499;17;42390;3006440;7180;0
73987;3;73923;23;ROBANESTII DE SUS;1;3;16;0;4;207502;17;42390;3009998;7181;0
74949;2;163;3;ROJISTE;;3;16;0;4;0;17;42396;;7182;0
71242;3;74949;22;ROJISTE;1;3;16;0;4;207099;17;42396;1010028;7183;0
71251;3;74949;23;TAMBURESTI;1;3;16;0;4;207101;17;42396;3011813;7184;0
73996;2;163;3;SADOVA;0;3;16;0;4;0;17;42450;;7185;0
74000;3;73996;22;SADOVA;1;3;16;0;4;207505;17;42450;1010285;7186;0
74019;3;73996;23;PISCU SADOVEI;1;3;16;0;4;207506;17;42450;3008933;7187;0
74028;2;163;3;SALCUTA;0;3;16;0;4;0;17;42474;;7188;0
74037;3;74028;22;SALCUTA;1;3;16;0;4;207510;17;42474;1010356;7189;0
74046;3;74028;23;MARZA;1;3;16;0;4;207511;17;42474;3007285;7190;0
74055;3;74028;23;PLOPSOR;1;3;16;0;4;207512;17;42474;3009038;7191;0
74064;3;74028;23;TENCANAU;1;3;16;0;4;207513;17;42474;3012027;7192;0
74073;2;163;3;SCAESTI;0;3;16;0;4;0;17;42555;;7193;0
74082;3;74073;22;SCAESTI;1;3;16;0;4;207515;17;42555;1010730;7194;0
74091;3;74073;23;VALEA LUI PATRU;1;3;16;0;4;207516;17;42555;3012870;7195;0
74108;2;163;3;SEACA DE CAMP;0;3;16;0;4;0;17;42581;;7196;0
74117;3;74108;22;SEACA DE CAMP;1;3;16;0;4;207520;17;42581;1010834;7197;0
74126;3;74108;23;PISCU NOU;1;3;16;0;4;207521;17;42581;3008928;7198;0
74135;2;163;3;SEACA DE PADURE;0;3;16;0;4;0;17;42582;;7199;0
74144;3;74135;22;SEACA DE PADURE;1;3;16;0;4;207525;17;42582;1010835;7200;0
74153;3;74135;23;RACHITA DE SUS;1;3;16;0;4;207526;17;42582;3009679;7201;0
74162;3;74135;23;VELENI;1;3;16;0;4;207527;17;42582;3013297;7202;0
74171;2;163;3;SECU;0;3;16;0;4;0;17;42585;;7203;0
74180;3;74171;22;SECU;1;3;16;0;4;207530;17;42585;1010862;7204;0
74199;3;74171;23;COMANICEA;1;3;16;0;4;207531;17;42585;3003129;7205;0
74206;3;74171;23;SMADOVICIOARA DE SECU;1;3;16;0;4;207532;17;42585;3011213;7206;0
74215;3;74171;23;SUMANDRA;1;3;16;0;4;207533;17;42585;3011685;7207;0
74224;2;163;3;SILISTEA CRUCII;0;3;16;0;4;0;17;42623;;7208;0
74233;3;74224;22;SILISTEA CRUCII;1;3;16;0;4;207535;17;42623;1011036;7209;0
74242;2;163;3;SOPOT;0;3;16;0;4;0;17;42691;;7223;0
74251;3;74242;22;SOPOT;1;3;16;0;4;207540;17;42691;1011327;7224;0
74260;3;74242;23;BASCOV;1;3;16;0;4;207541;17;42691;3000849;7225;0
74279;3;74242;23;BELOT;1;3;16;0;4;207542;17;42691;3000950;7226;0
74288;3;74242;23;CERNAT;1;3;16;0;4;207543;17;42691;3002506;7227;0
74297;3;74242;23;PERENI;1;3;16;0;4;207544;17;42691;3008704;7228;0
74304;3;74242;23;PIETROAIA;1;3;16;0;4;207546;17;42691;3008876;7229;0
74313;3;74242;23;SARSCA;1;3;16;0;4;207547;17;42691;3010597;7230;0
70174;2;163;3;SIMNICU DE SUS;0;3;16;0;4;0;17;42631;;7210;0
70183;3;70174;22;SIMNICU DE SUS;1;3;16;0;4;207550;17;42631;1011066;7211;0
70192;3;70174;23;ALBESTI;1;3;16;0;4;207551;17;42631;3000093;7212;0
70209;3;70174;23;CORNETU;1;3;16;0;4;207552;17;42631;3003265;7213;0
70218;3;70174;23;DELENI;1;3;16;0;4;207553;17;42631;3003997;7214;0
70227;3;70174;23;DUDOVICESTI;1;3;16;0;4;207554;17;42631;3004374;7215;0
70236;3;70174;23;DUTULESTI;1;3;16;0;4;207556;17;42631;3004492;7216;0
70245;3;70174;23;FLORESTI;1;3;16;0;4;207557;17;42631;3004793;7217;0
70254;3;70174;23;IZVOR;1;3;16;0;4;207558;17;42631;3006300;7218;0
70263;3;70174;23;JIENI;1;3;16;0;4;207559;17;42631;3006373;7219;0
70272;3;70174;23;LESILE;1;3;16;0;4;207561;17;42631;3006595;7220;0
70281;3;70174;23;MILESTI;1;3;16;0;4;207562;17;42631;3007516;7221;0
70290;3;70174;23;ROMANESTI;1;3;16;0;4;207563;17;42631;3010035;7222;0
74956;2;163;3;TALPAS;;3;16;0;4;0;17;42789;;7231;0
72374;3;74956;22;TALPAS;1;3;16;0;4;207266;17;42789;1011786;7232;0
72329;3;74956;23;MOFLESTI;1;3;16;0;4;207259;17;42789;3007638;7233;0
72338;3;74956;23;NISTOI;1;3;16;0;4;207261;17;42789;3008069;7234;0
72356;3;74956;23;PUTINEI;1;3;16;0;4;207263;17;42789;3009642;7235;0
72365;3;74956;23;SOCENI;1;3;16;0;4;207264;17;42789;3011241;7236;0
74322;2;163;3;TEASC;0;3;16;0;4;0;17;42829;;7237;0
74331;3;74322;22;TEASC;1;3;16;0;4;207570;17;42829;1011969;7238;0
74340;3;74322;23;SECUI;1;3;16;0;4;207571;17;42829;3010864;7239;0
74359;2;163;3;TERPEZITA;0;3;16;0;4;0;17;42841;;7240;0
74368;3;74359;22;TERPEZITA;1;3;16;0;4;207575;17;42841;1012046;7241;0
74386;3;74359;23;CACIULATU;1;3;16;0;4;207576;17;42841;3002003;7242;0
74377;3;74359;23;CARUIA;1;3;16;0;4;207577;17;42841;3002341;7243;0
74395;3;74359;23;FLORAN;1;3;16;0;4;207578;17;42841;3004783;7244;0
74402;3;74359;23;LAZU;1;3;16;0;4;207579;17;42841;3006531;7245;0
74411;2;163;3;TESLUI;0;3;16;0;4;0;17;42842;;7246;0
74420;3;74411;22;TESLUI;1;3;16;0;4;207580;17;42842;1012051;7247;0
74439;3;74411;23;COSERENI;1;3;16;0;4;207581;17;42842;3003332;7248;0
74448;3;74411;23;FANTANELE;1;3;16;0;4;207582;17;42842;3004609;7249;0
74457;3;74411;23;PREAJBA DE JOS;1;3;16;0;4;207583;17;42842;3009474;7250;0
74466;3;74411;23;PREAJBA DE PADURE;1;3;16;0;4;207584;17;42842;3009475;7251;0
74475;3;74411;23;TARTAL;1;3;16;0;4;207585;17;42842;3011907;7252;0
74484;3;74411;23;URIENI;1;3;16;0;4;207587;17;42842;3012559;7253;0
74493;3;74411;23;VIISOARA MOSNENI;1;3;16;0;4;207588;17;42842;3013400;7254;0
74509;2;163;3;TUGLUI;0;3;16;0;4;0;17;42910;;7255;0
74518;3;74509;22;TUGLUI;1;3;16;0;4;207590;17;42910;1012359;7256;0
74527;3;74509;23;JIUL;1;3;16;0;4;207591;17;42910;3006396;7257;0
74536;2;163;3;UNIREA;0;3;16;0;4;0;17;42955;;7258;0
74545;3;74536;22;UNIREA;1;3;16;0;4;207595;17;42955;1012532;7259;0
74554;2;163;3;URZICUTA;0;3;16;0;4;0;17;42967;;7260;0
74563;3;74554;22;URZICUTA;1;3;16;0;4;207600;17;42967;1012610;7261;0
74572;3;74554;23;URZICA MARE;1;3;16;0;4;207601;17;42967;3012605;7262;0
74581;2;163;3;VALEA STANCIULUI;0;3;16;0;4;0;17;43019;;7263;0
74590;3;74581;22;VALEA STANCIULUI;1;3;16;0;4;207605;17;43019;1013054;7264;0
74607;3;74581;23;HOREZU POENARI;1;3;16;0;4;207606;17;43019;3005908;7265;0
74616;2;163;3;VELA;0;3;16;0;4;0;17;43067;;7277;0
74625;3;74616;22;VELA;1;3;16;0;4;207625;17;43067;1013296;7278;0
74634;3;74616;23;BUCOVICIOR;1;3;16;0;4;207626;17;43067;3001744;7279;0
74643;3;74616;23;CETATUIA;1;3;16;0;4;207627;17;43067;3002551;7280;0
74652;3;74616;23;DESNATUI;1;3;16;0;4;207628;17;43067;3004040;7281;0
74661;3;74616;23;GUBAUCEA;1;3;16;0;4;207629;17;43067;3005582;7282;0
74670;3;74616;23;SEGLET;1;3;16;0;4;207631;17;43067;3010880;7283;0
74689;3;74616;23;SUHARU;1;3;16;0;4;207632;17;43067;3011670;7285;0
74698;3;74616;23;STIUBEI;1;3;16;0;4;207633;17;43067;3011521;7284;0
74705;2;163;3;VERBITA;0;3;16;0;4;0;17;43068;;7286;0
74714;3;74705;22;VERBITA;1;3;16;0;4;207635;17;43068;1013306;7287;0
74723;3;74705;23;VERBICIOARA;1;3;16;0;4;207636;17;43068;3013305;7288;0
74732;2;163;3;VARTOP;0;3;16;0;4;0;17;43058;;7266;0
74741;3;74732;22;VARTOP;1;3;16;0;4;207610;17;43058;1013254;7267;0
74750;2;163;3;VARVORU DE JOS;0;3;16;0;4;0;17;43059;;7268;0
74769;3;74750;22;VARVORU DE JOS;1;3;16;0;4;207615;17;43059;1013261;7269;0
74778;3;74750;23;BUJOR;1;3;16;0;4;207616;17;43059;3001848;7270;0
74787;3;74750;23;CIUTURA;1;3;16;0;4;207617;17;43059;3002947;7271;0
74796;3;74750;23;CRIVA;1;3;16;0;4;207618;17;43059;3003607;7272;0
74803;3;74750;23;DOBROMIRA;1;3;16;0;4;207619;17;43059;3004142;7273;0
74812;3;74750;23;DRAGOAIA;1;3;16;0;4;207621;17;43059;3004281;7274;0
74821;3;74750;23;GABRU;1;3;16;0;4;207622;17;43059;3004957;7275;0
74830;3;74750;23;VARVOR;1;3;16;0;4;207623;17;43059;3013260;7276;0
172;1;1;40;JUDETUL GALATI;0;0;17;0;2;0;18;;;7289;0
75098;2;172;1;MUNICIPIUL GALATI;0;1;17;0;2;0;18;11706;;7290;0
75105;3;75098;9;GALATI;1;1;17;0;2;0;18;11706;1004986;7291;0
75203;2;172;4;MUNICIPIUL TECUCI;0;1;17;0;2;0;18;21757;;7292;0
75212;3;75203;9;TECUCI;1;1;17;0;2;805300;18;21757;1011977;7293;0
75338;2;172;2;ORAS BERESTI;0;1;17;0;2;0;18;31890;;7294;0
75347;3;75338;17;BERESTI;1;1;17;0;2;805100;18;31890;1000995;7295;0
75472;2;172;2;ORAS TARGU BUJOR;0;1;17;0;2;0;18;32047;;7296;0
75481;3;75472;17;TARGU BUJOR;1;1;17;0;2;805200;18;32047;1011853;7297;0
75490;3;75472;19;MOSCU;1;1;17;0;2;805201;18;32047;3007719;7298;0
75506;3;75472;19;UMBRARESTI;1;1;17;0;2;805202;18;32047;3012493;7299;0
75515;2;172;3;BARCEA;0;3;17;0;2;0;18;40184;;7315;0
75524;3;75515;22;BARCEA;1;3;17;0;2;807005;18;40184;1000763;7316;0
75533;3;75515;23;PODOLENI;1;3;17;0;2;807006;18;40184;3009104;7317;0
75542;2;172;3;BALABANESTI;0;3;17;0;2;0;18;40128;;7300;0
75551;3;75542;22;BALABANESTI;1;3;17;0;2;807010;18;40128;1000534;7301;0
75560;3;75542;23;BURSUCANI;1;3;17;0;2;807011;18;40128;3001924;7302;0
75588;3;75542;23;LUNGESTI;1;3;17;0;2;807013;18;40128;3006891;7303;0
75604;3;75542;23;ZIMBRU;1;3;17;0;2;807016;18;40128;3013711;7304;0
75613;2;172;3;BALASESTI;0;3;17;0;2;0;18;40136;;7305;0
75622;3;75613;22;BALASESTI;1;3;17;0;2;807020;18;40136;1000561;7306;0
75631;3;75613;23;CIURESTI;1;3;17;0;2;807021;18;40136;3002933;7307;0
75640;3;75613;23;CIURESTII NOI;1;3;17;0;2;807022;18;40136;3002936;7308;0
75659;3;75613;23;PUPEZENI;1;3;17;0;2;807023;18;40136;3009618;7309;0
75668;2;172;3;BALENI;0;3;17;0;2;0;18;40143;;7310;0
75677;3;75668;22;BALENI;1;3;17;0;2;807025;18;40143;1000582;7311;0
75686;2;172;3;BANEASA;0;3;17;0;2;0;18;40165;;7312;0
75695;3;75686;22;BANEASA;1;3;17;0;2;807030;18;40165;1000681;7313;0
75702;3;75686;23;ROSCANI;1;3;17;0;2;807031;18;40165;3010065;7314;0
75356;2;172;3;BERESTI-MERIA;0;3;17;0;2;0;18;40232;;7318;0
75365;3;75356;22;BERESTI-MERIA;1;3;17;0;2;807035;18;40232;1001000;7319;0
75374;3;75356;23;ALDESTI;1;3;17;0;2;807036;18;40232;3000120;7320;0
75383;3;75356;23;BALINTESTI;1;3;17;0;2;807037;18;40232;3000596;7321;0
75392;3;75356;23;ONCIU;1;3;17;0;2;807038;18;40232;3008291;7322;0
75409;3;75356;23;PLESA;1;3;17;0;2;807039;18;40232;3008989;7323;0
75418;3;75356;23;PRODANESTI;1;3;17;0;2;807041;18;40232;3009564;7324;0
75427;3;75356;23;PURICANI;1;3;17;0;2;807042;18;40232;3009629;7325;0
75436;3;75356;23;SASENI;1;3;17;0;2;807043;18;40232;3010625;7326;0
75445;3;75356;23;SLIVNA;1;3;17;0;2;807044;18;40232;3011172;7328;0
75454;3;75356;23;SIPOTE;1;3;17;0;2;807046;18;40232;3011102;7327;0
75711;2;172;3;BRANISTEA;0;3;17;0;2;0;18;40366;;7334;0
75720;3;75711;22;BRANISTEA;1;3;17;0;2;807050;18;40366;1001567;7335;0
75739;3;75711;23;LOZOVA;1;3;17;0;2;807051;18;40366;3006743;7336;0
75748;3;75711;23;TRAIAN;1;3;17;0;2;807052;18;40366;3012284;7337;0
75757;3;75711;23;VASILE ALECSANDRI;1;3;17;0;2;807053;18;40366;3013273;7338;0
75766;2;172;3;BRAHASESTI;0;3;17;0;2;0;18;40356;;7329;0
75775;3;75766;22;BRAHASESTI;1;3;17;0;2;807055;18;40356;1001539;7330;0
75784;3;75766;23;CORCIOVENI;1;3;17;0;2;807056;18;40356;3003222;7331;0
75793;3;75766;23;COSITENI;1;3;17;0;2;807057;18;40356;3003341;7332;0
75800;3;75766;23;TOFLEA;1;3;17;0;2;807058;18;40356;3012188;7333;0
75819;2;172;3;BUCIUMENI;0;3;17;0;2;0;18;40404;;7339;0
75828;3;75819;22;BUCIUMENI;1;3;17;0;2;807060;18;40404;1001728;7340;0
75837;3;75819;23;HANTESTI;1;3;17;0;2;807060;18;40404;3005732;7341;0
75846;3;75819;23;TECUCELU SEC;1;3;17;0;2;807062;18;40404;3011976;7342;0
75855;3;75819;23;VIZURESTI;1;3;17;0;2;807063;18;40404;3013465;7343;0
75864;2;172;3;CAVADINESTI;0;3;17;0;2;0;18;40534;;7344;0
75873;3;75864;22;CAVADINESTI;1;3;17;0;2;807065;18;40534;1002408;7345;0
75882;3;75864;23;COMANESTI;1;3;17;0;2;807066;18;40534;3003126;7346;0
75891;3;75864;23;GANESTI;1;3;17;0;2;807067;18;40534;3005039;7347;0
75908;3;75864;23;VADENI;1;3;17;0;2;807068;18;40534;3012633;7348;0
75917;2;172;3;CERTESTI;0;3;17;0;2;0;18;40565;;7349;0
75926;3;75917;22;CERTESTI;1;3;17;0;2;807070;18;40565;1002529;7350;0
75935;3;75917;23;CARLOMANESTI;1;3;17;0;2;807071;18;40565;3002302;7351;0
75944;3;75917;23;COTOROAIA;1;3;17;0;2;807072;18;40565;3003435;7352;0
76004;2;172;3;CORNI;0;3;17;0;2;0;18;40713;;7353;0
76013;3;76004;22;CORNI;1;3;17;0;2;807075;18;40713;1003269;7354;0
76022;3;76004;23;MACISENI;1;3;17;0;2;807076;18;40713;3006947;7355;0
76031;3;76004;23;URLESTI;1;3;17;0;2;807077;18;40713;3012567;7356;0
75953;2;172;3;COROD;0;3;17;0;2;0;18;40717;;7357;0
75962;3;75953;22;COROD;1;3;17;0;2;807080;18;40717;1003293;7358;0
75971;3;75953;23;BLANZI;1;3;17;0;2;807081;18;40717;3001148;7359;0
75980;3;75953;23;BRATULESTI;1;3;17;0;2;807082;18;40717;3001614;7360;0
75999;3;75953;23;CARAPCESTI;1;3;17;0;2;807083;18;40717;3002252;7361;0
76040;2;172;3;COSMESTI;0;3;17;0;2;0;18;40729;;7362;0
